0	CPR:9	Glycylsarcosine coadministration could inhibit the uptake of @CHEMICAL$ in PEPT2(+/+) mice (p < 0.01) but not @GENE$(-/-) mice.
1	CPRFalse	The influence of sex, ethnicity, and CYP2B6 genotype on @CHEMICAL$ metabolism as an index of hepatic @GENE$ activity in humans.
2	CPRFalse	MATERIALS AND METHODS: Each patient underwent two PET scans with 3-N-[(11)C]methylspiperone (target: frontal 5-HT(2A)), @CHEMICAL$ (striatal @GENE$) or [(11)C]raclopride (striatal D(2)).
3	CPRFalse	@CHEMICAL$ is metabolized to its active metabolite, 9-hydroxyrisperidone, mainly by the cytochrome P450 enzymes @GENE$.
4	CPRFalse	Feeding @CHEMICAL$-deficient RCC cells with @GENE$ or citrate or knocking down PDK-1 and ACLY restored citrate levels and suppressed RC.
5	CPRFalse	As the Janus @CHEMICAL$ kinase 2 (Jak2)/signal transducer and activator of transcription 3 (Stat3) pathway has been shown to be functionally associated with ErbB receptors, we asked if this pathway could mediate @GENE$/Rac1 activation in response to ErbB ligands.
6	CPR:4	In the current study, we reveal the inhibitory effects of @CHEMICAL$ on the metabolism of dextromethorphan (DXM), a dual probe substrate of CYP2D and @GENE$, in rats.
7	CPR:4	On the basis of FIP1L1-PDGFRa fusion gene hypereosinophilic syndrome would be classified as a clonal disease and in the FIP1L1-PDGFRa positive cases the @CHEMICAL$ inhibitor @GENE$ (Glivec) would be effective.
8	CPRFalse	Treatment of HDP cells with a c-Jun NH2-terminal kinase (@CHEMICAL$) inhibitor also reduced @GENE$-induced HO-1 expression, and butein treatment led to increased JNK phosphorylation.
9	CPRFalse	It is concluded that the high affinity aldosterone receptor of rat brain, which had been identified in preliminary studies as a @CHEMICAL$, may bind either corticosterone or @GENE$ in vivo.
10	CPRFalse	In the in vitro assay, kinsenoside (20 and 50mg/mL) markedly inhibited changes in various biochemical substances (nitric oxide (@CHEMICAL$), lactic dehydrogenase (@GENE$), superoxide dismutase (SOD), and catalase (CAT)) in human umbilical vein endothelial cells (HUVECs) damaged by high glucose (35mM) and restored vascular endothelial structure by balancing the matrix metalloproteinases-the tissue inhibitors of matrix metalloproteinases (MMP-TIMP) system.
11	CPR:6	Brain but not spinal NR2B receptor is responsible for the anti-allodynic effect of an @CHEMICAL$ subunit-selective antagonist @GENE$ in a rat chronic constriction injury model.
12	CPRFalse	Also, ursolic acid enhanced the cleavages of @CHEMICAL$ polymerase (PARP) and caspase3, attenuated the expression of astrocyte elevated gene (@GENE$) and survivin in HepG2 cells.
13	CPR:4	Block of human NaV1.5 @CHEMICAL$ by novel @GENE$ analogues of phenytoin.
14	CPR:9	@CHEM-GENE$ are a critical component of electrically excitable cells.
15	CPR:3	In concert with these results, we highlighted that the secretion of pro-inflammatory @CHEMICAL$ and NF-kB activation induced by @GENE$ can be mediated by elevation of [Ca(2+)]i in HAPI microglial cells.
16	CPRFalse	Recent studies of hereditary renal tubular disorders have facilitated the identification and roles of @CHEM-GENE$ in the regulation of the most abundant anion, Cl-, in the ECF.
17	CPR:9	Hydrogen sulphide (H(2)S) is synthesized from @CHEMICAL$ via the action of cystathionine-gamma-lyase (@GENE$) and cystathionine-beta-synthase (CBS).
18	CPR:3	Overall, although most anthocyanidins had no effects on AhR-CYP1A1 signaling, @CHEMICAL$ can bind to and activate the @GENE$ and AhR-dependent gene expression, and pelargonidin and delphinidin inhibit the CYP1A1 catalytic activity.
19	CPR:9	BACKGROUND: Delta(6)-Desaturase (FADS2) is the rate-limiting step in the polyunsaturated fatty acid (PUFA) biosynthetic pathway. OBJECTIVE: The aim was to test whether the common deletion [T/-] in the promoter of @CHEMICAL$ affects the PUFA biosynthetic pathway and consequently modifies the effect of alpha-linolenic acid (@GENE$) on myocardial infarction (MI).
20	CPRFalse	@CHEMICAL$ (PDTC), a specific NF-kB inhibitor, along with 20S proteasome inhibitor (PSI) significantly inhibited LPS-induced iNOS expression, which indirectly suggested that 5HHMF downregulated @GENE$ expression by suppressing NF-kB activity.
21	CPRFalse	PURPOSE: To compare phenelzine (PLZ), an antidepressant drug with anxiolytic properties which inhibits monoamine oxidase (@CHEMICAL$) but also elevates rat brain levels of the amino acids ?-aminobutyric acid (GABA) and alanine (ALA), with vigabatrin (VIG), an anticonvulsant which elevates brain GABA by inhibition of GABA transaminase (@GENE$-T), with regard to their actions on brain levels of GABA and ALA and on activities of MAO, GABA-T and ALA transaminase (ALA-T).
22	CPRFalse	Expression of Cyp1a1 and its related enzyme activity have long been used as a biomarker for @CHEMICAL$ receptor (@GENE$) activation and a warning of dioxin-like toxicity.
23	CPRFalse	Total blood count, blood indices of creatine kinase (CK), gamma-glutamyltranspeptidase (g-GT), superoxide dismutase (SOD), nitric oxide (NO), malondialdehyde (@CHEMICAL$), interleukin (IL)-2, tumor necrosis factors (TNF)a, alpha-fetoprotein (AFP), @GENE$ and carcinoembrionic antigen (CEA) were assayed.
24	CPRFalse	"The animals were divided into thirteen groups (n=4 each) receiving an i.v. bolus injection of, either physiological saline (0.3 ml/kg; control), or the antagonists SB224289 (300 microg/kg; @CHEMICAL$), BRL15572 (300 microg/kg; 5-HT1D), rauwolscine (300 microg/kg; alpha2), SB224289 + BRL15572 (300 microg/kg each), SB224289 + rauwolscine (300 microg/kg each), BRL15572 + rauwolscine (300 microg/kg each), rauwolscine (300 microg/kg) + prazosin (100 microg/kg; alpha1), SB224289 (300 microg/kg) + prazosin (100 microg/kg), SB224289 (300 microg/kg) + rauwolscine (300 microg/kg) + prazosin (100 microg/kg), SB224289 (300 microg/kg) + prazosin (100 microg/kg) + BRL44408 (1,000 microg/kg; alpha2A), @GENE$ (300 microg/kg) + prazosin (100 microg/kg)+ imiloxan (1,000 microg/kg; alpha2B), or SB224289 (300 microg/kg) + prazosin (100 microg/kg) + MK912 (300 microg/kg; alpha2C)."
25	CPRFalse	Excessive level of @CHEMICAL$ is considered as a main cause of breast cancer, therefore, many studies have focused on estrogen receptor (ER)-positive breast cancer, even though ER-negative cancer has a poor prognosis than @GENE$-positive breast cancer.
26	CPR:4	In addition, pretreatment with @CHEMICAL$ (Z-VAD-fmk), a broad spectrum of @GENE$ inhibitor, could not rescue apoptotic cells from ClpP toxicity.
27	CPRFalse	However, the coexpression of @CHEMICAL$, glutamate decarboxylase, and @GENE$ synthetase in PST suggests that L-ornithine can also be metabolized to putrescine, GABA, and L-glutamine.
28	CPRFalse	Overexpression of endogenous @CHEMICAL$ stimulates @GENE$ utilization and lipid production in liver cells with glucose supplementation in vitro.
29	CPRFalse	The efficacy of astemizole, a new, long acting, oral @CHEM-GENE$ antagonist was compared to placebo for the treatment of allergic rhinitis and conjunctivitis during the grass pollen season of 1982.
30	CPRFalse	In the present study, we aimed at examining the effect of @CHEMICAL$, a synthetic small molecular compound also named Fc11a-2, for the treatment of dextran sulfate sodium (DSS)-induced experimental colitis in mice via targeting @GENE$ inflammasome.
31	CPRFalse	Cotreatments of 5, 10 and 20 mg/mL concentrations of MEP with aflatoxin B(1) decreased the frequencies of SCE and the @CHEMICAL$ level and increased amount of @GENE$, glutathione and glutathione peroxidase which were decreased by aflatoxin.
32	CPRFalse	The @CHEMICAL$ mutation increases the @GENE$ affinity of the G719S mutant, explaining the acquired drug resistance of the double mutant.
33	CPRFalse	The treatment of mice with Fe-NTA alone enhances @CHEMICAL$ activity to 4.6 folds, protein carbonyl formation increased up to 2.9 folds and DNA synthesis expressed in terms of @GENE$ incorporation increased to 3.2 folds, and antioxidants and antioxidant enzymes decreased to 1.8-2.5 folds, compared with the corresponding saline-treated controls.
34	CPR:4	BACKGROUND: Rivastigmine is a @CHEMICAL$ drug designed to inhibit both @GENE$ and butyrylcholinesterase by reversibly covalently bonding to these enzymes.
35	CPRFalse	Pharmacogenetic analysis of two genes, the warfarin metabolic enzyme CYP2C9 and warfarin target enzyme, vitamin K epoxide reductase complex 1 @CHEMICAL$, confirmed their influence on @GENE$ maintenance dose.
36	CPR:3	Exposure of cells to 4mM @CHEMICAL$ for 24h induced @GENE$ activation, ultrastructural alterations, and resulted in the translocation of Bax to the mitochondria and the release of cytochrome c from the mitochondrial inter-membrane space into the cytosol, indicating that fluoride-mediated apoptosis is mitochondria-dependent.
37	CPRFalse	Synthesis and in vitro pharmacology at AMPA and kainate preferring glutamate receptors of 4-heteroarylmethylidene glutamate analogues. 2-Amino-3-[3-hydroxy-5-(2-thiazolyl)-4-isoxazolyl]propionic acid (1) is a potent AMPA receptor agonist with moderate affinity for native @CHEM-GENE$, whereas (S)-E-4-(2,2-dimethylpropylidene)glutamic acid (3) show high affinity for the GluR5 subtype of KA receptors and much lower affinity for the GluR2 subtype of AMPA receptors.
38	CPRFalse	A study has been made of the influence of two pools of caseinophosphopeptides (CPPs) obtained from a(s)- and b-casein (CN) fractions, and of three specific CPPs (b-CN(1-25)4P, a(s1)-CN(64-74)4P and a(s2)-CN(1-19)4P), on iron bioavailability (@CHEMICAL$ synthesis) and zinc bioavailability (retention, transport and uptake of zinc) in Caco-2 cells. a-CPP and b-CPP pools did not improve ferritin synthesis, but the three specific CPPs showed an increase in ferritin synthesis in Caco-2 cells versus @GENE$, b-CN(1-25)4P being the most effective.
39	CPRFalse	The P2Y1 receptor is responsible for ADP-induced shape change and weak and transient aggregation, while the P2Y12 receptor is responsible for the completion and amplification of the response to ADP and to all platelet agonists, including thromboxane A2 (@CHEMICAL$), thrombin, and @GENE$.
40	CPR:3	@CHEMICAL$ and IFNT stimulated endometrial @GENE$ expression and activity, increased endometrial PTGS2 activity and the amount of PG in the uterine lumen, and up-regulated many conceptus elongation-related genes in the endometrium.
41	CPRFalse	"Pharmacokinetic Interactions between @CHEMICAL$ Oxidase A Inhibitor Harmaline and 5-Methoxy-N,N-Dimethyltryptamine, and the Impact of @GENE$ Status. 5-Methoxy-N,N-dimethyltryptamine (5-MeO-DMT or street name ""5-MEO"") is a newer designer drug belonging to a group of naturally occurring indolealkylamines."
42	CPR:3	The treatment with @CHEMICAL$ exhibited a significant increase in some serum hepatic and renal biochemical parameters (@GENE$, aspartate aminotransferase, alkaline phosphatase, total protein, albumin, bilirubin, cholesterol, urea and creatinine).
43	CPR:4	@CHEMICAL$, an inhibitor of @GENE$ (DAT and NET, respectively), is a standard treatment for ADHD.
44	CPRFalse	"Blockade of PDE1 (8-methoxymethyl-3-isobutyl-1-methylxanthine, 100 microM), PDE2 [erythro-9-(2-hydroxy-3-nonyl)adenine, 30 microM], PDE3 (milrinone, 10 microM; cGMP, 10 microM), PDE4 (Ro 20-1724 [4-(3-butoxy-4-methoxybenzyl)imidazolidin-2-one], 100 microM), PDE5 and PDE6 (zaprinast, 30 microM), and PDE7 [BRL-50481 (@CHEMICAL$), 10 microM] did not alter renal ecto-@GENE$ activity."
45	CPRFalse	@CHEMICAL$ INHIBITION AFFECTS SODIUM IODIDE SYMPORTER (NIS) EXPRESSION AND INDUCES @GENE$ CYTOTOXICITY IN ANAPLASTIC THYROID CANCER CELLS.
46	CPRFalse	Only FFAs that increased ceramides caused impairment of @CHEMICAL$ and PTP1B phosphorylation at @GENE$ 50.
47	CPRFalse	Knockdown of @CHEMICAL$, NOX5-S, a variant lacking @GENE$-binding domains, by NOX5 siRNA significantly inhibited acid-induced increase in mPGES1 expression, thymidine incorporation, and PGE2 production.
48	CPRFalse	Cotreatments of 5, 10 and 20 mg/mL concentrations of MEP with aflatoxin B(1) decreased the frequencies of SCE and the malondialdehyde level and increased amount of @CHEMICAL$ dismutase, glutathione and @GENE$ which were decreased by aflatoxin.
49	CPR:4	Upon co-exposure to V(5+) and TCDD, V(5+) significantly potentiated the TCDD-mediated induction of the Cyp1a1, Cyp1a2, and Cyp1b1 mRNA, protein, and catalytic activity levels at 24 h. In vitro, @CHEMICAL$ decreased the TCDD-mediated induction of @GENE$ mRNA, protein, and catalytic activity levels.
50	CPRFalse	By examining the relative effects of corticosterone (@CHEMICAL$), arginine vasotocin (AVT, the avian homologue to arginine vasopressin) and corticotrophin-releasing factor (@GENE$), the present study aimed to define the hormone profile regulating stress-induced increases in AA in the POM.
51	CPRFalse	The objective of the current study was to determine whether a low-dose subchronic @CHEMICAL$ treatment (100 mg/kg for 8 consecutive days) exerts long-term effects on apoptosis in the adult rat prefrontal cortex (PFC) by examining the expression of cell death-promoting molecules (poly (ADP-ribose) polymerase (PARP), p53, procaspase 3, cleaved caspase 3, Bax) and cell-survival molecules (@GENE$, Bcl-2).
52	CPRFalse	Results demonstrate that @CHEMICAL$ down-regulation potentiates @GENE$ toxicity in both control and DAT-transfected cell as well as potentiates DA toxicity.
53	CPRFalse	We isolated partial cDNAs that codified for enzymes implicated in the anthocyanin biosynthesis such as @CHEMICAL$ (PAL) and chalcone synthase (CHS), and an antioxidant enzyme such as @GENE$ peroxidase (APX).
54	CPRFalse	A broad-spectrum phosphodiesterase (@CHEMICAL$) inhibitor (1,3-isobutyl-1-methylxanthine, 300 microM, n=6) and an ecto-phosphodiesterase inhibitor (1,3-dipropyl-8-p-sulfophenylxanthine, 1 mM, n=6) significantly attenuated @GENE$-induced AMP secretion by 60 and 74%, respectively.
55	CPRFalse	Here, we describe mutations within the neuronal glycine transporter 2 gene (GLYT2, or @CHEMICAL$, ) of hyperekplexia patients, whose symptoms cannot be attributed to @GENE$ receptor mutations.
56	CPRFalse	The effects of amphetamine (@CHEMICAL$) and cocaine (COC), for example, depend on the ability to increase dopamine in the synapse, by effects on either the plasma membrane transporter DAT or the vesicular transporter for monoamine storage, @GENE$.
57	CPR:3	Thus, in 158N cells, the ability of @CHEMICAL$ to trigger a mode of cell death by apoptosis involving @GENE$ and caspase-3 activation is independent of the increase in the Ca(2+) level and of their accumulation in lipid raft microdomains.
58	CPRFalse	The hyperglycemic effect of m-CPBG central administration was blocked by pretreatment with ondansetron, a specific 5-HT3 receptor antagonist, indicating that the effects here obtained with @CHEMICAL$ were a result of its interaction with @GENE$ receptors.
59	CPR:3	Moreover, @CHEMICAL$-induced increases in CysLT(1)R and NF-kB @GENE$ in the brain were also attenuated by pranlukast.
60	CPRFalse	Furthermore, a combinatory mutation (Pro(7.31)-Pro(7.32)-@CHEMICAL$(7.33) motif to Ser-Glu-Pro in EL3 and Leu(7.38), Leu(7.43), Ala(7.46), and Pro(7.47) to those of rat GnRHR) in gmGnRH-2 exhibited an approximately 500-fold increased sensitivity to GnRH-I, indicating that these residues are critical for discriminating @GENE$ from GnRH-I. [Trp(7)]GnRH-I and [Trp(8)]GnRH-I but not [His(5)]GnRH-I exhibit a higher potency in activating wild-type gmGnRHR-2 than native GnRH-I, indicating that amino acids at positions 7 and 8 of GnRHs are more important than position 5 for differential recognition by type I and type II GnRHRs.
61	CPRFalse	Aspirin (ASA) and other non-steroidal anti-inflammatory drugs, which are cyclooxygenase (COX) inhibitors, precipitate asthmatic attacks in @CHEMICAL$-intolerant patients, while sodium salicylate, hardly active on @GENE$ by itself, is well tolerated by these patients.
62	CPR:3	The @CHEMICAL$ treatment also partially improved the @GENE$ sensitivity and blood pressure, as well as the serum triglyceride concentration, in the fructose-fed rats.
63	CPRFalse	Moreover, the rank order for potency in inhibiting acetylcholinesterase (ambenonium>neostigmine=physostigmine =tacrine>pyridostigmine=edrophonium=galanthamine >desoxypeganine>parathion>gramine) indicated that the most effective inhibitors of @CHEMICAL$ also displaced @GENE$ to the greatest extent.
64	CPR:3	Methylation-specific PCR and bisulfite sequencing identified methylation of this CpG (@CHEMICAL$) island of the glut3 gene, frequency of methylation increasing 2.5-fold with a 1.6-fold increase in @GENE$ concentrations noted with advancing postnatal age (PN14 vs PN3). 5'-flanking region of glut3-luciferase reporter transient transfection in HT22 hippocampal neurons demonstrated that (m)CpGs inhibit glut3 transcription.
65	CPRFalse	Despite this, HS chains bound to @CHEMICAL$ are eluted by ethylenediamine tetraacetic acid (@GENE$), but only at high concentrations.
66	CPR:4	The enzyme inhibition assay results indicated that compounds moderately inhibit both acetylcholinesterase and butyrylcholinesterase. b-Amyloid aggregation results showed that all compounds exhibited remarkable @CHEMICAL$ fibril aggregation inhibition activity with a nearly similar potential as the reference compound @GENE$, which makes them promising anti-Alzheimer drug candidates.
67	CPRFalse	Porcine intestinal mucosal (mast cell-derived) heparin (PIM-heparin) shows similar properties, with no binding to @CHEMICAL$, @GENE$-dependent binding of a subfraction to L-selectin and to P-selectin, and calcium-independent binding of a larger fraction to P-selectin, the latter being disrupted by high EDTA concentrations.
68	CPRFalse	In kidneys, stimulation of adenylyl cyclase causes egress of @CHEMICAL$, conversion of cAMP to AMP by ecto-@GENE$, and metabolism of AMP to adenosine by ecto-5'-nucleotidase.
69	CPRFalse	"Insulin was measured (ELISA; Luminex) to estimate homeostasis model assessment of insulin resistance (HOMA-IR), b-cell function (HOMA-B), insulin sensitivity (Matsuda index), insulin secretion (AUC(insulin/@CHEMICAL$)), and b-cell compensation (@GENE$ secretion sensitivity index-2)."
70	CPRFalse	"Inhibitors of PDE4 (@CHEMICAL$; 0.1-10 microM) and @GENE$ (cilostazol; 0.1-10 microM) delayed spontaneous eosinophil apoptosis maximally by 25% and 15%, respectively."
71	CPRFalse	PCR demonstrated a correlation between dCK expression and @CHEMICAL$ sensitivity, whereas expression of TS, @GENE$, and GARFT was predictive of pemetrexed chemosensitivity.
72	CPR:5	Antiarrhythmic effects of @CHEMICAL$, a novel @GENE$ agonist in cultured neonatal rat ventricular myocytes. (-)-Epicatechin-3-gallate (ECG), a polyphenol extracted from green tea, has been proposed as an effective compound for improving cardiac contractility.
73	CPR:4	Objective: This study explores the ability of @CHEMICAL$ to act as substrates or inhibitors of @GENE$ (hCES1) and 2 (hCES2). Methods: The stability of six acyl glucuronides in the presence of hCES1, hCES2, and buffer alone (100 mM potassium phosphate, pH 7.4, 37*C) were investigated.
74	CPR:9	Carnitine acetyltransferases (@CHEMICAL$) catalyze the reversible conversion of @GENE$ and carnitine to acetylcarnitine and free CoA. To redesign the specificity of rat CrAT toward its substrates, we mutated Met564.
75	CPR:9	@CHEMICAL$ catalyzes the two-electron reduction of menadione via the oxidation of @GENE$ or N-ribosylated nicotinamides.
76	CPR:4	@CHEMICAL$ decreased myosin light chain kinase (@GENE$) protein contents and MLCK mRNA expression in IJS, and inhibited both phosphorylation and Mg(2+)-ATPase activity of purified myosin, implicating that the decrease of MLCK contents and inhibition of MLCK activity are involved in the genistin-induced inhibitory effects.
77	CPR:4	@CHEMICAL$ (BAY 43-9006, Nexavar), a dual-action inhibitor that targets RAF/MEK/@GENE$ pathway in tumor cells and tyrosine kinases VEGFR/PDGFR in tumor vasculature. Activating mutations in Ras and B-RAF were identified in several human cancers.
78	CPR:4	Existing ion channel blockers, such as @CHEMICAL$, dronedarone, bepridil, aprindine, and cibenzoline, have been found to have an @GENE$ inhibitory action.
79	CPR:9	In kidneys, stimulation of adenylyl cyclase causes egress of cAMP, conversion of cAMP to AMP by ecto-phosphodiesterase, and metabolism of AMP to @CHEMICAL$ by @GENE$.
80	CPR:3	Subsequent analysis revealed that @CHEMICAL$ strongly activates RhoA and the Rho effector Rho kinase (@GENE$) in breast cancer cells and induces the formation of stress fibers.
81	CPR:4	Existing @CHEMICAL$ blockers, such as amiodarone, dronedarone, bepridil, aprindine, and @GENE$, have been found to have an NCX inhibitory action.
82	CPR:5	Prazosin (nonselective @CHEMICAL$ antagonist), silodosin (selective alpha(1A)-adrenoceptor antagonist) and BMY-7378 (8-[2-[4-(2-methoxyphenyl)-1-piperazinyl]ethyl]-8-azaspiro[4.5]decane-7,9-dione dihydrochloride) (selective alpha(1D)-adrenoceptor antagonist) competitively antagonized the @GENE$-induced contraction (pA(2) values, 8.60+/-0.07, 9.44+/-0.06 and 5.75+/-0.07, respectively).
83	CPR:3	Differences in magnitude of Na(+)-dependent @CHEMICAL$ uptake through ASCT2 between WKY and SHR PTE cells correlated positively with differences in @GENE$ protein expression, this being more abundant in WKY PTE cells.
84	CPR:4	@CHEMICAL$ (Signifor(r)) is a new subcutaneous somatostatin analogue that acts via somatostatin receptors to inhibit the secretion of @GENE$ from the pituitary adenoma in patients with Cushing's disease.
85	CPR:9	They all expressed ASS, but not @CHEMICAL$ (OTC), the enzyme that converts @GENE$, the product of degradation of arginine with rhArg, to citrulline, which is converted back to arginine via ASS.
86	CPR:4	"Based on these suggestions, the rational redesign of @CHEMICAL$ 24 (clog P=7.41; @GENE$ IC(50) =43 nM; HCT-116 IC(50) =400 nM) led to the identification of quinazoline 67 (clog P=5.28; Aurora A IC(50) =25 nM; HCT-116 IC(50) =23 nM)."
87	CPR:3	Altogether, our findings support a model in which Top2b deficiency promotes @CHEMICAL$-induced apoptosis in quiescent non-S-phase cells, possibly due to RNAP LS depletion and @GENE$ accumulation.
88	CPR:9	Although @CHEMICAL$ (GSTO1) and arsenic methyltransferase have been shown or thought to catalyze @GENE$ reduction, their role in DMAs(V) reduction in vivo, or in cell extracts is uncertain.
89	CPR:9	To identify important covariates associated with interindividual variation in CYP2B6 activity in vivo, we evaluated these effects in healthy volunteers using bupropion (@CHEMICAL$ GlaxoSmithKline, Research Triangle Park, NC) as a @GENE$ probe substrate.
90	CPR:4	Kinetic mechanism of @CHEMICAL$ and its inhibition by the antimalarial @GENE$.
91	CPR:3	"Ca(2+) transients stimulated by either tolbutamide or gliclazide were inhibited by thapsigargin or nicardipine and were significantly potentiated by 8-pCPT-2'-O-Me-cAMP-AM at 5 mM but not 1 mM. Both tolbutamide and gliclazide stimulated phospholipase C activity; however, only gliclazide did so independently of its activity at K(ATP) channels, and this activity was partially inhibited by pertussis toxin. 8-pCPT-2'-O-Me-cAMP-AM alone (5 mM) did not stimulate insulin secretion, but did increase intracellular Ca(2+) concentration significantly, and this activity was inhibited by 25 mM 2-aminoethoxydiphenylborate (2-APB) or the removal of extracellular Ca(2+). 8-pCPT-2'-O-Me-cAMP-AM potentiation of @CHEMICAL$ secretion stimulated by tolbutamide was markedly inhibited by 2-APB (25 mM) and enhanced by the PKC inhibitor @GENE$ (1 mM)."
92	CPR:4	Different mechanisms of acquired resistance to fluorinated pyrimidines in human colorectal cancer cells. 5-Fluorouracil (5-FU), @CHEMICAL$ (FdUrd) and 5-trifluorothymidine (F3(d)Thd) are antimetabolites which are metabolized to their corresponding active forms which inhibit DNA synthesis via inhibition of thymidylate synthase (@GENE$).
93	CPR:3	Type I deiodinase, liver fatty-acid binding protein and cytochrome P450 (CYP) 3A37 mRNA levels were significantly induced by TCPP, while @CHEMICAL$ induced @GENE$ and CYP2H1.
